Flughafen;Handlingtyp+Priorität+Transporttyps;Dauer
BFS;importstandardF;0.145833333
BFS;importstandardRFS;0.145833333
BFS;transfermailCC;0.166666667
BFS;transfermailCE;0.166666667
BFS;transfermailCF;0.166666667
BFS;transfermailCRFS;0.166666667
BFS;transfermailEC;0.166666667
BFS;transfermailEE;0.166666667
BFS;transfermailEF;0.166666667
BFS;transfermailERFS;0.166666667
BFS;transfermailFC;0.166666667
BFS;transfermailFE;0.166666667
BFS;transfermailFF;0.166666667
BFS;transfermailFRFS;0.166666667
BFS;transfermailRFSC;0.166666667
BFS;transfermailRFSE;0.166666667
BFS;transfermailRFSF;0.166666667
BFS;transfermailRFSRFS;0.166666667
BFS;transferpremiumCC;0.166666667
BFS;transferpremiumCE;0.166666667
BFS;transferpremiumCF;0.166666667
BFS;transferpremiumCRFS;0.166666667
BFS;transferpremiumEC;0.166666667
BFS;transferpremiumEE;0.166666667
BFS;transferpremiumEF;0.166666667
BFS;transferpremiumERFS;0.166666667
BFS;transferpremiumFC;0.166666667
BFS;transferpremiumFE;0.166666667
BFS;transferpremiumFF;0.166666667
BFS;transferpremiumFRFS;0.166666667
BFS;transferpremiumRFSC;0.166666667
BFS;transferpremiumRFSE;0.166666667
BFS;transferpremiumRFSF;0.166666667
BFS;transferpremiumRFSRFS;0.166666667
BFS;transferstandardCC;0.166666667
BFS;transferstandardCE;0.166666667
BFS;transferstandardCF;0.166666667
BFS;transferstandardCRFS;0.166666667
BFS;transferstandardEC;0.166666667
BFS;transferstandardEE;0.166666667
BFS;transferstandardEF;0.166666667
BFS;transferstandardERFS;0.166666667
BFS;transferstandardFC;0.166666667
BFS;transferstandardFE;0.166666667
BFS;transferstandardFF;0.166666667
BFS;transferstandardFRFS;0.166666667
BFS;transferstandardRFSC;0.166666667
BFS;transferstandardRFSE;0.166666667
BFS;transferstandardRFSF;0.166666667
BFS;transferstandardRFSRFS;0.166666667
BGO;exportmailE;0.083333333
BGO;exportmailF;0.083333333
BGO;exportmailRFS;0.083333333
BGO;exportpremiumC;0.083333333
BGO;exportpremiumE;0.083333333
BGO;exportpremiumF;0.083333333
BGO;exportpremiumRFS;0.083333333
BGO;exportstandardE;0.083333333
BGO;exportstandardF;0.083333333
BGO;exportstandardRFS;0.083333333
BGO;importmailE;0.083333333
BGO;importmailF;0.083333333
BGO;importmailRFS;0.083333333
BGO;importpremiumC;0.125
BGO;importpremiumE;0.125
BGO;importpremiumF;0.125
BGO;importpremiumRFS;0.125
BGO;importstandardE;0.083333333
BGO;importstandardF;0.083333333
BGO;importstandardRFS;0.083333333
BGY;exportmailC;0.104166667
BGY;exportmailRFS;0.083333333
BGY;exportpremiumC;0.166666667
BGY;exportpremiumRFS;0.166666667
BGY;exportstandardC;0.104166667
BGY;exportstandardRFS;0.083333333
BGY;importmailC;0.0625
BGY;importpremiumC;0.166666667
BGY;importstandardC;0.0625
BGY;transfermailCC;0.0625
BGY;transfermailCRFS;0.052083333
BGY;transfermailRFSC;0.0625
BGY;transfermailRFSRFS;0.052083333
BGY;transferpremiumCC;0.166666667
BGY;transferpremiumCRFS;0.145833333
BGY;transferpremiumRFSC;0.145833333
BGY;transferpremiumRFSRFS;0.125
BGY;transferstandardCC;0.0625
BGY;transferstandardCRFS;0.052083333
BGY;transferstandardRFSC;0.0625
BGY;transferstandardRFSRFS;0.052083333
BHM;exportmailRFS;0.125
BHM;exportpremiumRFS;0.125
BHM;exportstandardRFS;0.125
BHM;importmailRFS;0.125
BHM;importpremiumRFS;0.125
BHM;importstandardRFS;0.125
BHX;exportmailE;0.0625
BHX;exportmailF;0.0625
BHX;exportmailRFS;0.03125
BHX;exportpremiumE;0.083333333
BHX;exportpremiumF;0.083333333
BHX;exportpremiumRFS;0.03125
BHX;exportstandardE;0.0625
BHX;exportstandardF;0.0625
BHX;exportstandardRFS;0.03125
BHX;importmailE;0.145833333
BHX;importmailF;0.145833333
BHX;importmailRFS;0.145833333
BHX;importpremiumE;0.208333333
BHX;importpremiumF;0.208333333
BHX;importpremiumRFS;0.208333333
BHX;importstandardE;0.145833333
BHX;importstandardF;0.145833333
BHX;importstandardRFS;0.145833333
BHX;transfermailEE;0.1875
BHX;transfermailEF;0.1875
BHX;transfermailERFS;0.1875
BHX;transfermailFE;0.1875
BHX;transfermailFF;0.1875
BHX;transfermailFRFS;0.1875
BHX;transfermailRFSE;0.1875
BHX;transfermailRFSF;0.1875
BHX;transfermailRFSRFS;0.1875
BHX;transferpremiumEE;0.25
BHX;transferpremiumEF;0.25
BHX;transferpremiumERFS;0.25
BHX;transferpremiumFE;0.25
BHX;transferpremiumFF;0.25
BHX;transferpremiumFRFS;0.25
BHX;transferpremiumRFSE;0.25
BHX;transferpremiumRFSF;0.25
BHX;transferpremiumRFSRFS;0.25
BHX;transferstandardEE;0.1875
BHX;transferstandardEF;0.1875
BHX;transferstandardERFS;0.1875
BHX;transferstandardFE;0.1875
BHX;transferstandardFF;0.1875
BHX;transferstandardFRFS;0.1875
BHX;transferstandardRFSE;0.1875
BHX;transferstandardRFSF;0.1875
BHX;transferstandardRFSRFS;0.1875
BIO;exportmailE;0.125
BIO;exportmailF;0.125
BIO;exportmailRFS;0.125
BIO;exportpremiumE;0.125
BIO;exportpremiumF;0.125
BIO;exportpremiumRFS;0.125
BIO;exportstandardE;0.125
BIO;exportstandardF;0.125
BIO;exportstandardRFS;0.125
BIO;importmailE;0.104166667
BIO;importmailF;0.104166667
BIO;importmailRFS;0.104166667
BIO;importpremiumE;0.125
BIO;importpremiumF;0.125
BIO;importpremiumRFS;0.125
BIO;importstandardE;0.104166667
BIO;importstandardF;0.104166667
BIO;importstandardRFS;0.104166667
BIO;transfermailEE;0.208333333
BIO;transfermailEF;0.208333333
BIO;transfermailERFS;0.1875
BIO;transfermailFE;0.208333333
BIO;transfermailFF;0.208333333
BIO;transfermailFRFS;0.1875
BIO;transfermailRFSE;0.1875
BIO;transfermailRFSF;0.1875
BIO;transfermailRFSRFS;0.166666667
BIO;transferpremiumEE;0.25
BIO;transferpremiumEF;0.25
BIO;transferpremiumERFS;0.208333333
BIO;transferpremiumFE;0.25
BIO;transferpremiumFF;0.25
BIO;transferpremiumFRFS;0.208333333
BIO;transferpremiumRFSE;0.208333333
BIO;transferpremiumRFSF;0.208333333
BIO;transferpremiumRFSRFS;0.166666667
BIO;transferstandardEE;0.208333333
BIO;transferstandardEF;0.208333333
BIO;transferstandardERFS;0.1875
BIO;transferstandardFE;0.208333333
BIO;transferstandardFF;0.208333333
BIO;transferstandardFRFS;0.1875
BIO;transferstandardRFSE;0.1875
BIO;transferstandardRFSF;0.1875
BIO;transferstandardRFSRFS;0.166666667
BKK;exportmailC;0.083333333
BKK;exportmailE;0.079861111
BKK;exportmailF;0.083333333
BKK;exportpremiumC;0.163194444
BKK;exportpremiumE;0.163194444
BKK;exportpremiumF;0.163194444
BKK;exportpremiumRFS;0.163194444
BKK;exportstandardC;0.083333333
BKK;exportstandardE;0.079861111
BKK;exportstandardF;0.083333333
BKK;importmailC;0.166666667
BKK;importmailE;0.166666667
BKK;importmailF;0.166666667
BKK;importpremiumC;0.208333333
BKK;importpremiumE;0.208333333
BKK;importpremiumF;0.208333333
BKK;importpremiumRFS;0.125
BKK;importstandardC;0.166666667
BKK;importstandardE;0.166666667
BKK;importstandardF;0.166666667
BKK;transfermailCC;0.125
BKK;transfermailCE;0.125
BKK;transfermailCF;0.125
BKK;transfermailCRFS;0.125
BKK;transfermailEC;0.125
BKK;transfermailEE;0.125
BKK;transfermailEF;0.125
BKK;transfermailERFS;0.125
BKK;transfermailFC;0.125
BKK;transfermailFE;0.125
BKK;transfermailFF;0.125
BKK;transfermailFRFS;0.125
BKK;transfermailRFSC;0.125
BKK;transfermailRFSE;0.125
BKK;transfermailRFSF;0.125
BKK;transfermailRFSRFS;0.125
BKK;transferpremiumCC;0.208333333
BKK;transferpremiumCE;0.208333333
BKK;transferpremiumCF;0.208333333
BKK;transferpremiumCRFS;0.208333333
BKK;transferpremiumEC;0.208333333
BKK;transferpremiumEE;0.208333333
BKK;transferpremiumEF;0.208333333
BKK;transferpremiumERFS;0.208333333
BKK;transferpremiumFC;0.208333333
BKK;transferpremiumFE;0.208333333
BKK;transferpremiumFF;0.208333333
BKK;transferpremiumFRFS;0.208333333
BKK;transferpremiumRFSC;0.208333333
BKK;transferpremiumRFSE;0.208333333
BKK;transferpremiumRFSF;0.208333333
BKK;transferpremiumRFSRFS;0.208333333
BKK;transferstandardCC;0.125
BKK;transferstandardCE;0.125
BKK;transferstandardCF;0.125
BKK;transferstandardCRFS;0.125
BKK;transferstandardEC;0.125
BKK;transferstandardEE;0.125
BKK;transferstandardEF;0.125
BKK;transferstandardERFS;0.125
BKK;transferstandardFC;0.125
BKK;transferstandardFE;0.125
BKK;transferstandardFF;0.125
BKK;transferstandardFRFS;0.125
BKK;transferstandardRFSC;0.125
BKK;transferstandardRFSE;0.125
BKK;transferstandardRFSF;0.125
BKK;transferstandardRFSRFS;0.125
BLL;exportmailF;0.0625
BLL;exportmailRFS;0.0625
BLL;exportpremiumF;0.083333333
BLL;exportpremiumRFS;0.083333333
BLL;exportstandardF;0.0625
BLL;exportstandardRFS;0.0625
BLL;importmailF;0.0625
BLL;importmailRFS;0.083333333
BLL;importpremiumF;0.083333333
BLL;importpremiumRFS;0.083333333
BLL;importstandardF;0.0625
BLL;importstandardRFS;0.083333333
BLQ;exportmailE;0.083333333
BLQ;exportmailF;0.083333333
BLQ;exportmailRFS;0.083333333
BLQ;exportpremiumE;0.125
BLQ;exportpremiumF;0.125
BLQ;exportpremiumRFS;0.083333333
BLQ;exportstandardE;0.083333333
BLQ;exportstandardF;0.083333333
BLQ;exportstandardRFS;0.083333333
BLQ;importmailE;0.125
BLQ;importmailF;0.125
BLQ;importmailRFS;0.229166667
BLQ;importpremiumE;0.145833333
BLQ;importpremiumF;0.145833333
BLQ;importpremiumRFS;0.25
BLQ;importstandardE;0.125
BLQ;importstandardF;0.125
BLQ;importstandardRFS;0.229166667
BLR;exportmailC;0.045138889
BLR;exportmailE;0.020833333
BLR;exportmailRFS;0.208333333
BLR;exportpremiumC;0.065972222
BLR;exportpremiumE;0.020833333
BLR;exportpremiumRFS;0.243055556
BLR;exportstandardC;0.045138889
BLR;exportstandardE;0.020833333
BLR;exportstandardRFS;0.208333333
BLR;importmailC;0.5
BLR;importmailE;0.5
BLR;importmailRFS;0.5
BLR;importpremiumC;0.5
BLR;importpremiumE;0.5
BLR;importpremiumRFS;0.5
BLR;importstandardC;0.5
BLR;importstandardE;0.5
BLR;importstandardRFS;0.5
BNA;exportmailRFS;0.125
BNA;exportpremiumRFS;0.125
BNA;exportstandardRFS;0.125
BNA;importmailRFS;0.125
BNA;importpremiumRFS;0.125
BNA;importstandardRFS;0.125
BNE;importmailC;0.083333333
BNE;importmailE;0.083333333
BNE;importmailF;0.083333333
BNE;importmailRFS;0.083333333
BNE;importstandardC;0.083333333
BNE;importstandardE;0.083333333
BNE;importstandardF;0.083333333
BNE;importstandardRFS;0.083333333
BOD;exportmailC;0.083333333
BOD;exportmailE;0.041666667
BOD;exportmailF;0.041666667
BOD;exportmailRFS;0.041666667
BOD;exportpremiumE;0.041666667
BOD;exportpremiumF;0.041666667
BOD;exportpremiumRFS;0.0625
BOD;exportstandardC;0.083333333
BOD;exportstandardE;0.041666667
BOD;exportstandardF;0.041666667
BOD;exportstandardRFS;0.041666667
BOD;importmailE;0.125
BOD;importmailF;0.125
BOD;importmailRFS;0.125
BOD;importpremiumE;0.125
BOD;importpremiumF;0.125
BOD;importpremiumRFS;0.125
BOD;importstandardE;0.125
BOD;importstandardF;0.125
BOD;importstandardRFS;0.125
BOG;exportmailC;0.03125
BOG;exportpremiumC;0.0625
BOG;exportstandardC;0.03125
BOG;importmailC;0.166666667
BOG;importpremiumC;0.1875
BOG;importstandardC;0.166666667
BOM;exportmailC;0.166666667
BOM;exportmailE;0.020833333
BOM;exportmailRFS;0.166666667
BOM;exportpremiumC;0.229166667
BOM;exportpremiumE;0.020833333
BOM;exportstandardC;0.166666667
BOM;exportstandardE;0.020833333
BOM;exportstandardRFS;0.166666667
BOM;importmailC;0.291666667
BOM;importmailE;0.208333333
BOM;importmailRFS;0.291666667
BOM;importpremiumC;0.5
BOM;importpremiumE;0.5
BOM;importstandardC;0.291666667
BOM;importstandardE;0.208333333
BOM;importstandardRFS;0.291666667
BOS;exportmailE;0.145833333
BOS;exportmailRFS;0.104166667
BOS;exportpremiumE;0.208333333
BOS;exportpremiumRFS;0.104166667
BOS;exportstandardE;0.145833333
BOS;exportstandardRFS;0.104166667
BOS;importmailE;0.125
BOS;importmailRFS;0.125
BOS;importpremiumE;0.25
BOS;importpremiumRFS;0.25
BOS;importstandardE;0.125
BOS;importstandardRFS;0.125
BOS;transfermailEE;0.25
BOS;transfermailERFS;0.25
BOS;transfermailRFSE;0.25
BOS;transfermailRFSRFS;0.25
BOS;transferpremiumEE;0.25
BOS;transferpremiumERFS;0.25
BOS;transferpremiumRFSE;0.25
BOS;transferpremiumRFSRFS;0.25
BOS;transferstandardEE;0.25
BOS;transferstandardERFS;0.25
BOS;transferstandardRFSE;0.25
BOS;transferstandardRFSRFS;0.25
BRE;exportmailE;0.041666667
BRE;exportmailF;0.041666667
BRE;exportmailRFS;0.041666667
BRE;exportpremiumE;0.083333333
BRE;exportpremiumF;0.083333333
BRE;exportpremiumRFS;0.083333333
BRE;exportstandardE;0.041666667
BRE;exportstandardF;0.041666667
BRE;exportstandardRFS;0.041666667
BRE;importmailE;0.0625
BRE;importmailF;0.0625
BRE;importmailRFS;0.125
BRE;importpremiumE;0.125
BRE;importpremiumF;0.083333333
BRE;importpremiumRFS;0.208333333
BRE;importstandardE;0.0625
BRE;importstandardF;0.0625
BRE;importstandardRFS;0.125
BRN;exportmailRFS;0.041666667
BRN;exportpremiumRFS;0.041666667
BRN;exportstandardRFS;0.041666667
BRN;importmailRFS;0.083333333
BRN;importpremiumRFS;0.083333333
BRN;importstandardRFS;0.083333333
BRU;exportmailC;0.215277778
BRU;exportmailE;0.083333333
BRU;exportmailF;0.083333333
BRU;exportmailRFS;0.083333333
BRU;exportpremiumC;0.215277778
BRU;exportpremiumE;0.104166667
BRU;exportpremiumF;0.104166667
BRU;exportpremiumRFS;0.104166667
BRU;exportstandardC;0.215277778
BRU;exportstandardE;0.083333333
BRU;exportstandardF;0.083333333
BRU;exportstandardRFS;0.083333333
BRU;importmailC;0.166666667
BRU;importmailE;0.166666667
BRU;importmailF;0.166666667
BRU;importmailRFS;0.166666667
BRU;importpremiumC;0.25
BRU;importpremiumE;0.25
BRU;importpremiumF;0.25
BRU;importpremiumRFS;0.25
BRU;importstandardC;0.166666667
BRU;importstandardE;0.166666667
BRU;importstandardF;0.166666667
BRU;importstandardRFS;0.166666667
BRU;transfermailCC;0.197916667
BRU;transfermailCE;0.208333333
BRU;transfermailCF;0.208333333
BRU;transfermailCRFS;0.208333333
BRU;transfermailEC;0.1875
BRU;transfermailEE;0.197916667
BRU;transfermailEF;0.197916667
BRU;transfermailERFS;0.197916667
BRU;transfermailFC;0.1875
BRU;transfermailFE;0.197916667
BRU;transfermailFF;0.197916667
BRU;transfermailFRFS;0.197916667
BRU;transfermailRFSC;0.1875
BRU;transfermailRFSE;0.197916667
BRU;transfermailRFSF;0.197916667
BRU;transfermailRFSRFS;0.197916667
BRU;transferpremiumCC;0.21875
BRU;transferpremiumCE;0.229166667
BRU;transferpremiumCF;0.229166667
BRU;transferpremiumCRFS;0.229166667
BRU;transferpremiumEC;0.1875
BRU;transferpremiumEE;0.197916667
BRU;transferpremiumEF;0.197916667
BRU;transferpremiumERFS;0.197916667
BRU;transferpremiumFC;0.1875
BRU;transferpremiumFE;0.197916667
BRU;transferpremiumFF;0.197916667
BRU;transferpremiumFRFS;0.197916667
BRU;transferpremiumRFSC;0.1875
BRU;transferpremiumRFSE;0.197916667
BRU;transferpremiumRFSF;0.197916667
BRU;transferpremiumRFSRFS;0.197916667
BRU;transferstandardCC;0.197916667
BRU;transferstandardCE;0.208333333
BRU;transferstandardCF;0.208333333
BRU;transferstandardCRFS;0.208333333
BRU;transferstandardEC;0.1875
BRU;transferstandardEE;0.197916667
BRU;transferstandardEF;0.197916667
BRU;transferstandardERFS;0.197916667
BRU;transferstandardFC;0.1875
BRU;transferstandardFE;0.197916667
BRU;transferstandardFF;0.197916667
BRU;transferstandardFRFS;0.197916667
BRU;transferstandardRFSC;0.1875
BRU;transferstandardRFSE;0.197916667
BRU;transferstandardRFSF;0.197916667
BRU;transferstandardRFSRFS;0.197916667
BSL;exportmailF;0.041666667
BSL;exportmailRFS;0.083333333
BSL;exportpremiumF;0.041666667
BSL;exportpremiumRFS;0.083333333
BSL;exportstandardF;0.041666667
BSL;exportstandardRFS;0.083333333
BSL;importmailF;0.125
BSL;importmailRFS;0.208333333
BSL;importpremiumF;0.083333333
BSL;importpremiumRFS;0.291666667
BSL;importstandardF;0.125
BSL;importstandardRFS;0.208333333
BTR;exportmailRFS;0.125
BTR;exportpremiumRFS;0.125
BTR;exportstandardRFS;0.125
BTR;importmailRFS;0.125
BTR;importpremiumRFS;0.125
BTR;importstandardRFS;0.125
BTS;exportmailRFS;0.0625
BTS;exportpremiumRFS;0.083333333
BTS;exportstandardRFS;0.0625
BTS;importmailRFS;0.083333333
BTS;importpremiumRFS;0.125
BTS;importstandardRFS;0.083333333
BTV;exportmailE;0.125
BTV;exportmailRFS;0.125
BTV;exportpremiumE;0.25
BTV;exportpremiumRFS;0.25
BTV;exportstandardE;0.125
BTV;exportstandardRFS;0.125
BTV;importmailE;0.125
BTV;importmailRFS;0.125
BTV;importpremiumE;0.25
BTV;importpremiumRFS;0.25
BTV;importstandardE;0.125
BTV;importstandardRFS;0.125
BTV;transfermailEE;0.25
BTV;transfermailERFS;0.25
BTV;transfermailRFSE;0.25
BTV;transfermailRFSRFS;0.25
BTV;transferpremiumEE;0.5
BTV;transferpremiumERFS;0.5
BTV;transferpremiumRFSE;0.5
BTV;transferpremiumRFSRFS;0.5
BTV;transferstandardEE;0.25
BTV;transferstandardERFS;0.25
BTV;transferstandardRFSE;0.25
BTV;transferstandardRFSRFS;0.25
BUD;exportmailC;0.083333333
BUD;exportmailE;0.083333333
BUD;exportmailF;0.083333333
BUD;exportmailRFS;0.083333333
BUD;exportpremiumC;0.125
BUD;exportpremiumE;0.125
BUD;exportpremiumF;0.125
BUD;exportpremiumRFS;0.125
BUD;exportstandardC;0.083333333
BUD;exportstandardE;0.083333333
BUD;exportstandardF;0.083333333
BUD;exportstandardRFS;0.083333333
BUD;importmailC;0.104166667
BUD;importmailE;0.104166667
BUD;importmailF;0.104166667
BUD;importmailRFS;0.166666667
BUD;importpremiumC;0.125
BUD;importpremiumE;0.125
BUD;importpremiumF;0.125
BUD;importpremiumRFS;0.166666667
BUD;importstandardC;0.104166667
BUD;importstandardE;0.104166667
BUD;importstandardF;0.104166667
BUD;importstandardRFS;0.166666667
BUF;exportmailE;0.125
BUF;exportmailRFS;0.125
BUF;exportpremiumE;0.25
BUF;exportpremiumRFS;0.25
BUF;exportstandardE;0.125
BUF;exportstandardRFS;0.125
BUF;importmailE;0.125
BUF;importmailRFS;0.125
BUF;importpremiumE;0.25
BUF;importpremiumRFS;0.25
BUF;importstandardE;0.125
BUF;importstandardRFS;0.125
BUF;transfermailEE;0.25
BUF;transfermailERFS;0.25
BUF;transfermailRFSE;0.25
BUF;transfermailRFSRFS;0.25
BUF;transferpremiumEE;0.5
BUF;transferpremiumERFS;0.5
BUF;transferpremiumRFSE;0.5
BUF;transferpremiumRFSRFS;0.5
BUF;transferstandardEE;0.25
BUF;transferstandardERFS;0.25
BUF;transferstandardRFSE;0.25
BUF;transferstandardRFSRFS;0.25
BWI;importpremiumRFS;0.25
BWN;importmailC;0.0625
BWN;importmailE;0.0625
BWN;importmailF;0.0625
BWN;importmailRFS;0.0625
BWN;importstandardC;0.0625
BWN;importstandardE;0.0625
BWN;importstandardF;0.0625
BWN;importstandardRFS;0.0625
CAE;exportmailRFS;0.125
CAE;exportpremiumRFS;0.125
CAE;exportstandardRFS;0.125
CAE;importmailRFS;0.125
CAE;importpremiumRFS;0.125
CAE;importstandardRFS;0.125
CAI;exportmailC;0.125
CAI;exportmailE;0.083333333
CAI;exportmailF;0.083333333
CAI;exportpremiumC;0.166666667
CAI;exportpremiumE;0.166666667
CAI;exportpremiumF;0.166666667
CAI;exportpremiumRFS;0.166666667
CAI;exportstandardC;0.125
CAI;exportstandardE;0.083333333
CAI;exportstandardF;0.083333333
CAI;importmailC;0.208333333
CAI;importmailE;0.125
CAI;importmailF;0.125
CAI;importpremiumC;0.25
CAI;importpremiumE;0.166666667
CAI;importpremiumF;0.166666667
CAI;importstandardC;0.208333333
CAI;importstandardE;0.125
CAI;importstandardF;0.125
CAI;transfermailCC;0.25
CAI;transfermailCE;0.25
CAI;transfermailCF;0.25
CAI;transfermailEC;0.25
CAI;transfermailEE;0.25
CAI;transfermailEF;0.25
CAI;transfermailFC;0.25
CAI;transfermailFE;0.25
CAI;transfermailFF;0.25
CAI;transferpremiumCC;0.333333333
CAI;transferpremiumCE;0.333333333
CAI;transferpremiumCF;0.333333333
CAI;transferpremiumCRFS;0.333333333
CAI;transferpremiumEC;0.333333333
CAI;transferpremiumEE;0.333333333
CAI;transferpremiumEF;0.333333333
CAI;transferpremiumERFS;0.333333333
CAI;transferpremiumFC;0.333333333
CAI;transferpremiumFE;0.333333333
CAI;transferpremiumFF;0.333333333
CAI;transferpremiumFRFS;0.333333333
CAI;transferpremiumRFSC;0.333333333
CAI;transferpremiumRFSE;0.333333333
CAI;transferpremiumRFSF;0.333333333
CAI;transferpremiumRFSRFS;0.333333333
CAI;transferstandardCC;0.25
CAI;transferstandardCE;0.25
CAI;transferstandardCF;0.25
CAI;transferstandardEC;0.25
CAI;transferstandardEE;0.25
CAI;transferstandardEF;0.25
CAI;transferstandardFC;0.25
CAI;transferstandardFE;0.25
CAI;transferstandardFF;0.25
CAK;exportmailRFS;0.083333333
CAK;exportpremiumRFS;0.208333333
CAK;exportstandardRFS;0.083333333
CAK;importmailRFS;0.083333333
CAK;importpremiumRFS;0.208333333
CAK;importstandardRFS;0.083333333
CAK;transfermailRFSRFS;0.166666667
CAK;transferpremiumRFSRFS;0.166666667
