Flight Leg ID;Leg Origin;Leg Destination;Dep Day [0-7];Arr Day [0-7];Flight ID;Pos in Flight;Rotation ID (not applicable);Flight leg Type;Aircraft Type;Payload costs [€/kg];Flight costs [€];Flight Leg Capacity [kg];Realization;;;
309;FRA;TLV;5.329861111;5.489583333;165;1;113;F;321;0;0;868.05;optional;;;
310;TLV;FRA;5.5625;5.75;165;2;113;F;321;0;0;868.05;optional;;;
311;FRA;TLV;5.84375;6.006944444;166;1;113;F;321;0;0;868.05;optional;;;
312;TLV;FRA;6.083333333;6.270833333;166;2;113;F;321;0;0;868.05;optional;;;
313;FRA;TLV;6.340277778;6.503472222;167;1;113;F;321;0;0;868.05;optional;;;
314;TLV;FRA;6.5625;6.75;167;2;113;F;321;0;0;868.05;optional;;;
315;FRA;TLV;6.84375;0.006944444;168;1;113;F;321;0;0;868.05;optional;;;
316;MUC;TLV;0.305555556;0.461805556;169;1;113;F;321;0;0;868.05;optional;;;
317;TLV;MUC;0.520833333;0.6875;169;2;113;F;321;0;0;868.05;optional;;;
318;MUC;TLV;1.305555556;1.461805556;170;1;113;F;321;0;0;868.05;optional;;;
319;TLV;MUC;1.520833333;1.6875;170;2;113;F;321;0;0;868.05;optional;;;
320;MUC;TLV;3.305555556;3.461805556;171;1;113;F;321;0;0;868.05;optional;;;
321;TLV;MUC;3.520833333;3.6875;171;2;113;F;321;0;0;868.05;optional;;;
322;MUC;TLV;5.305555556;5.461805556;172;1;113;F;321;0;0;868.05;optional;;;
323;TLV;MUC;5.520833333;5.6875;172;2;113;F;321;0;0;868.05;optional;;;
324;MUC;TLV;6.305555556;6.461805556;173;1;113;F;321;0;0;868.05;optional;;;
325;TLV;MUC;6.520833333;6.6875;173;2;113;F;321;0;0;868.05;optional;;;
326;FRA;AMM;4.767361111;4.940972222;174;1;114;F;321;0;0;6076.44;optional;;;
327;AMM;FRA;4.989583333;5.184027778;174;2;114;F;321;0;0;6076.44;optional;;;
328;FRA;CPH;1.833333333;1.892361111;175;1;115;F;321;0;0;6944.535;optional;;;
329;CPH;FRA;2.170138889;2.239583333;175;2;115;F;321;0;0;6944.535;optional;;;
330;FRA;HEL;3.743055556;3.84375;176;1;116;F;321;0;0;6944.535;optional;;;
331;HEL;FRA;4.145833333;4.260416667;176;2;116;F;321;0;0;6944.535;optional;;;
332;FRA;HEL;1.763888889;1.850694444;177;1;117;F;321;0;0;1736.145;optional;;;
333;HEL;FRA;2.125;2.21875;177;2;117;F;321;0;0;868.05;optional;;;
334;FRA;LHR;4.618055556;4.697916667;178;1;118;F;321;0;0;4340.34;optional;;;
335;LHR;FRA;4.729166667;4.8125;178;2;118;F;321;0;0;4340.34;optional;;;
336;FRA;CAI;4.840277778;5.006944444;179;1;119;F;321;0;0;12152.925;optional;;;
337;CAI;FRA;5.083333333;5.267361111;179;2;119;F;321;0;0;12152.925;optional;;;
338;FRA;LIN;5.309027778;5.357638889;180;1;119;F;321;0;0;12152.925;optional;;;
339;LIN;FRA;5.388888889;5.451388889;180;2;119;F;321;0;0;11284.83;optional;;;
340;FRA;ATH;5.489583333;5.604166667;181;1;119;F;321;0;0;18229.365;optional;;;
341;ATH;FRA;5.638888889;5.767361111;181;2;119;F;321;0;0;18229.365;optional;;;
342;FRA;BEG;5.8125;5.885416667;182;1;119;F;321;0;0;1736.145;optional;;;
343;BEG;FRA;6.173611111;6.263888889;182;2;119;F;321;0;0;1736.145;optional;;;
344;FRA;ATH;6.302083333;6.454861111;183;1;119;F;321;0;0;3472.245;optional;;;
345;ATH;FRA;6.496527778;6.677083333;183;2;119;F;321;0;0;3472.245;optional;;;
346;FRA;DUB;0.333333333;0.420138889;184;1;119;F;321;0;0;12152.925;optional;;;
347;DUB;FRA;0.454861111;0.538194444;184;2;119;F;321;0;0;12152.925;optional;;;
348;FRA;MAD;4.447916667;4.559027778;185;1;120;F;321;0;0;12152.925;optional;;;
349;MAD;FRA;4.59375;4.708333333;185;2;120;F;321;0;0;12152.925;optional;;;
350;FRA;MAD;0.395833333;0.482638889;186;1;121;F;321;0;0;1736.145;optional;;;
351;MAD;FRA;0.517361111;0.607638889;186;2;121;F;321;0;0;1736.145;optional;;;
352;FRA;MAD;0.472222222;0.59375;187;1;122;F;321;0;0;6076.44;optional;;;
353;MAD;FRA;0.625;0.753472222;187;2;122;F;321;0;0;6076.44;optional;;;
354;FRA;OPO;5.461805556;5.590277778;188;1;123;F;321;0;0;1736.145;optional;;;
355;OPO;FRA;5.625;5.753472222;188;2;123;F;321;0;0;1736.145;optional;;;
356;FRA;OPO;3.486111111;3.611111111;189;1;124;F;321;0;0;18229.365;optional;;;
357;OPO;FRA;3.649305556;3.774305556;189;2;124;F;321;0;0;18229.365;optional;;;
358;FRA;OPO;4.284722222;4.399305556;190;1;125;F;321;0;0;12152.925;optional;;;
359;OPO;FRA;4.440972222;4.552083333;190;2;125;F;321;0;0;12152.925;optional;;;
360;FRA;IST;6.25;6.388888889;191;1;126;F;321;0;0;1736.145;optional;;;
361;IST;FRA;6.427083333;6.579861111;191;2;126;F;321;0;0;1736.145;optional;;;
362;FRA;IST;2.854166667;2.986111111;192;1;127;F;321;0;0;6076.44;optional;;;
363;IST;FRA;3.045138889;3.190972222;192;2;127;F;321;0;0;6076.44;optional;;;
364;FRA;IST;3.461805556;3.579861111;193;1;128;F;321;0;0;18229.365;optional;;;
365;IST;FRA;3.618055556;3.753472222;193;2;128;F;321;0;0;18229.365;optional;;;
366;FRA;BEY;4.805555556;4.965277778;194;1;129;F;321;0;0;4340.34;optional;;;
367;BEY;FRA;5.013888889;5.194444444;194;2;129;F;321;0;0;4340.34;optional;;;
368;TUN;FRA;0.072916667;0.180555556;195;1;130;F;321;0;0;868.05;optional;;;
369;FRA;TUN;5.833333333;5.979166667;196;1;131;F;321;0;0;4340.34;optional;;;
370;TUN;FRA;6.038194444;6.1875;196;2;131;F;321;0;0;4340.34;optional;;;
371;FRA;WAW;1.625;1.694444444;197;1;132;F;321;0;0;2604.195;optional;;;
372;WAW;FRA;1.725694444;1.802083333;197;2;132;F;321;0;0;2604.195;optional;;;
373;FRA;BUD;5.774305556;5.868055556;198;1;133;F;321;0;0;868.05;optional;;;
374;BUD;FRA;6.142361111;6.25;198;2;133;F;321;0;0;868.05;optional;;;
375;FRA;BUD;0.444444444;0.510416667;199;1;134;F;321;0;0;5208.39;optional;;;
376;BUD;FRA;0.541666667;0.614583333;199;2;134;F;321;0;0;5208.39;optional;;;
377;FRA;SVO;0.652777778;0.784722222;200;1;134;F;321;0;0;7812.585;optional;;;
378;SVO;FRA;1.128472222;1.277777778;200;2;134;F;321;0;0;8680.635;optional;;;
379;FRA;SVO;0.277777778;0.392361111;201;1;135;F;321;0;0;12152.925;optional;;;
380;SVO;FRA;0.444444444;0.569444444;201;2;135;F;321;0;0;12152.925;optional;;;
381;FRA;KBP;1.329861111;1.430555556;202;1;136;F;321;0;0;12152.925;optional;;;
382;KBP;FRA;1.465277778;1.586805556;202;2;136;F;321;0;0;12152.925;optional;;;
383;MUC;ATH;0.534722222;0.631944444;203;1;137;F;321;0;0;18229.365;optional;;;
384;ATH;MUC;0.666666667;0.774305556;203;2;137;F;321;0;0;18229.365;optional;;;
385;MUC;BUD;0.809027778;0.888888889;204;1;137;F;321;0;0;10416.78;optional;;;
386;BUD;MUC;1.163194444;1.25;204;2;137;F;321;0;0;10416.78;optional;;;
387;MUC;IST;5.472222222;5.597222222;205;1;138;F;321;0;0;868.05;optional;;;
388;IST;MUC;5.635416667;5.770833333;205;2;138;F;321;0;0;868.05;optional;;;
389;MUC;IST;3.430555556;3.534722222;206;1;139;F;321;0;0;4340.34;optional;;;
390;IST;MUC;3.569444444;3.684027778;206;2;139;F;321;0;0;4340.34;optional;;;
391;MUC;IST;3.71875;3.826388889;207;1;139;F;321;0;0;6076.44;optional;;;
392;IST;MUC;4.145833333;4.260416667;207;2;139;F;321;0;0;6076.44;optional;;;
393;MUC;ATH;4.815972222;4.954861111;208;1;140;F;321;0;0;3472.245;optional;;;
394;ATH;MUC;5.006944444;5.15625;208;2;140;F;321;0;0;3472.245;optional;;;
395;MUC;IST;5.388888889;5.506944444;209;1;140;F;321;0;0;12152.925;optional;;;
396;IST;MUC;5.545138889;5.673611111;209;2;140;F;321;0;0;12152.925;optional;;;
397;MUC;SVO;2.381944444;2.510416667;210;1;141;F;321;0;0;6944.535;optional;;;
398;SVO;MUC;2.548611111;2.680555556;210;2;141;F;321;0;0;6944.535;optional;;;
399;MUC;MAD;2.71875;2.829861111;211;1;141;F;321;0;0;6076.44;optional;;;
400;MAD;MUC;3.236111111;3.34375;211;2;141;F;321;0;0;6076.44;optional;;;
401;MUC;MAD;6.378472222;6.5;212;1;142;F;321;0;0;1736.145;optional;;;
402;MAD;MUC;6.53125;6.649305556;212;2;142;F;321;0;0;1736.145;optional;;;
403;MUC;LIN;5.538194444;5.625;213;1;143;F;321;0;0;868.05;optional;;;
404;LIN;MUC;5.670138889;5.760416667;213;2;143;F;321;0;0;868.05;optional;;;
405;MUC;SVO;4.736111111;4.850694444;214;1;144;F;321;0;0;868.05;optional;;;
406;SVO;MUC;0.076388889;0.190972222;215;1;145;F;321;0;0;1736.145;optional;;;
407;MUC;OPO;0.385416667;0.517361111;216;1;146;F;321;0;0;12152.925;optional;;;
408;OPO;MUC;0.555555556;0.680555556;216;2;146;F;321;0;0;12152.925;optional;;;
409;MUC;KBP;0.722222222;0.815972222;217;1;146;F;321;0;0;12152.925;optional;;;
410;KBP;MUC;1.152777778;1.253472222;217;2;146;F;321;0;0;12152.925;optional;;;
411;FRA;DTW;0.506944444;0.888888889;218;1;147;E;333;0;0;11977.5;obligatory;;;
412;DTW;FRA;0.965277778;1.305555556;218;2;147;E;333;0;0;11977.5;obligatory;;;
413;FRA;MIA;1.503472222;1.930555556;219;1;147;E;333;0;0;8973;obligatory;;;
414;MIA;FRA;2.006944444;2.392361111;219;2;147;E;333;0;0;4791;obligatory;;;
415;FRA;MIA;2.503472222;2.930555556;220;1;147;E;333;0;0;8973;obligatory;;;
416;MIA;FRA;3.006944444;3.392361111;220;2;147;E;333;0;0;4791;obligatory;;;
417;FRA;DTW;3.506944444;3.888888889;221;1;147;E;333;0;0;11977.5;obligatory;;;
418;DTW;FRA;3.965277778;4.305555556;221;2;147;E;333;0;0;11977.5;obligatory;;;
419;FRA;LOS;4.420138889;4.684027778;222;1;147;E;333;0;0;11977.5;obligatory;;;
420;LOS;FRA;4.923611111;5.194444444;222;2;147;E;333;0;0;11977.5;obligatory;;;
421;FRA;GYD;5.482638889;5.670138889;223;1;147;E;333;0;0;11977.5;obligatory;;;
422;GYD;ASB;5.704861111;5.763888889;223;2;147;E;333;0;0;11977.5;obligatory;;;
423;ASB;GYD;5.850694444;5.916666667;223;3;147;E;333;0;0;11977.5;obligatory;;;
424;GYD;FRA;5.954861111;6.163194444;223;4;147;E;333;0;0;11977.5;obligatory;;;
425;FRA;DFW;6.347222222;6.802083333;224;1;147;E;333;0;0;8814.5;obligatory;;;
426;DFW;FRA;6.878472222;0.295138889;224;2;147;E;333;0;0;8802;obligatory;;;
427;FRA;LOS;0.420138889;0.684027778;225;1;147;E;333;0;0;11977.5;obligatory;;;
428;LOS;FRA;0.923611111;1.194444444;225;2;147;E;333;0;0;11977.5;obligatory;;;
429;FRA;LOS;1.420138889;1.684027778;226;1;147;E;333;0;0;11977.5;obligatory;;;
430;LOS;FRA;1.923611111;2.194444444;226;2;147;E;333;0;0;11977.5;obligatory;;;
431;FRA;SEA;2.326388889;2.760416667;227;1;147;E;333;0;0;8302.5;obligatory;;;
432;SEA;FRA;2.84375;3.267361111;227;2;147;E;333;0;0;10402.5;obligatory;;;
433;FRA;DOH;3.472222222;3.715277778;228;1;147;E;333;0;0;11977.5;obligatory;;;
434;DOH;BAH;3.756944444;3.788194444;228;2;147;E;333;0;0;11977.5;obligatory;;;
435;BAH;DOH;3.84375;3.878472222;228;3;147;E;333;0;0;11977.5;obligatory;;;
436;DOH;FRA;3.930555556;4.201388889;228;4;147;E;333;0;0;11977.5;obligatory;;;
437;FRA;DFW;4.347222222;4.802083333;229;1;147;E;333;0;0;8814.5;obligatory;;;
438;DFW;FRA;4.878472222;5.295138889;229;2;147;E;333;0;0;8802;obligatory;;;
439;FRA;DOH;5.472222222;5.715277778;230;1;147;E;333;0;0;11977.5;obligatory;;;
440;DOH;BAH;5.756944444;5.788194444;230;2;147;E;333;0;0;11977.5;obligatory;;;
441;BAH;DOH;5.84375;5.878472222;230;3;147;E;333;0;0;11977.5;obligatory;;;
442;DOH;FRA;5.930555556;6.201388889;230;4;147;E;333;0;0;11977.5;obligatory;;;
443;FRA;LOS;6.364583333;6.611111111;231;1;147;E;333;0;0;11977.5;obligatory;;;
444;LOS;SSG;6.642361111;6.704861111;231;2;147;E;333;0;0;11977.5;obligatory;;;
445;SSG;LOS;6.767361111;6.829861111;231;3;147;E;333;0;0;11977.5;obligatory;;;
446;LOS;FRA;6.878472222;0.135416667;231;4;147;E;333;0;0;11977.5;obligatory;;;
447;FRA;GYD;1.479166667;1.666666667;232;1;147;E;333;0;0;11977.5;obligatory;;;
448;GYD;ASB;1.701388889;1.760416667;232;2;147;E;333;0;0;11977.5;obligatory;;;
449;ASB;GYD;1.850694444;1.916666667;232;3;147;E;333;0;0;11977.5;obligatory;;;
450;GYD;FRA;1.954861111;2.163194444;232;4;147;E;333;0;0;11977.5;obligatory;;;
451;FRA;DFW;2.347222222;2.802083333;233;1;147;E;333;0;0;8814.5;obligatory;;;
452;DFW;FRA;2.878472222;3.295138889;233;2;147;E;333;0;0;8802;obligatory;;;
453;FRA;JED;3.440972222;3.673611111;234;1;147;E;333;0;0;11977.5;obligatory;;;
454;JED;FRA;3.958333333;4.201388889;234;2;147;E;333;0;0;11977.5;obligatory;;;
455;FRA;JED;4.440972222;4.673611111;235;1;147;E;333;0;0;11977.5;obligatory;;;
456;JED;FRA;4.958333333;5.201388889;235;2;147;E;333;0;0;11977.5;obligatory;;;
457;FRA;LOS;5.364583333;5.611111111;236;1;147;E;333;0;0;11977.5;obligatory;;;
458;LOS;SSG;5.642361111;5.704861111;236;2;147;E;333;0;0;11977.5;obligatory;;;
459;SSG;LOS;5.767361111;5.829861111;236;3;147;E;333;0;0;11977.5;obligatory;;;
460;LOS;FRA;5.878472222;6.135416667;236;4;147;E;333;0;0;11977.5;obligatory;;;
461;FRA;BOS;1.677083333;2.024305556;237;1;148;E;333;0;0;11977.5;obligatory;;;
462;BOS;FRA;2.097222222;2.399305556;237;2;148;E;333;0;0;5589.5;obligatory;;;
463;FRA;DTW;2.506944444;2.888888889;238;1;148;E;333;0;0;11977.5;obligatory;;;
464;DTW;FRA;2.965277778;3.305555556;238;2;148;E;333;0;0;11977.5;obligatory;;;
465;FRA;MIA;3.503472222;3.930555556;239;1;148;E;333;0;0;8973;obligatory;;;
466;MIA;FRA;4.006944444;4.392361111;239;2;148;E;333;0;0;4791;obligatory;;;
467;FRA;MIA;4.503472222;4.930555556;240;1;148;E;333;0;0;8973;obligatory;;;
468;MIA;FRA;5.010416667;5.395833333;240;2;148;E;333;0;0;4791;obligatory;;;
469;FRA;DTW;5.506944444;5.888888889;241;1;148;E;333;0;0;11977.5;obligatory;;;
470;DTW;FRA;5.965277778;6.305555556;241;2;148;E;333;0;0;11977.5;obligatory;;;
471;FRA;DOH;6.472222222;6.715277778;242;1;148;E;333;0;0;11977.5;obligatory;;;
472;DOH;BAH;6.756944444;6.788194444;242;2;148;E;333;0;0;11977.5;obligatory;;;
473;BAH;DOH;6.84375;6.878472222;242;3;148;E;333;0;0;11977.5;obligatory;;;
474;DOH;FRA;6.930555556;0.201388889;242;4;148;E;333;0;0;11977.5;obligatory;;;
475;FRA;DFW;0.347222222;0.802083333;243;1;148;E;333;0;0;8814.5;obligatory;;;
476;DFW;FRA;0.888888889;1.305555556;243;2;148;E;333;0;0;8802;obligatory;;;
477;FRA;ALA;1.482638889;1.746527778;244;1;148;E;333;0;0;11977.5;obligatory;;;
478;ALA;TSE;1.826388889;1.899305556;244;2;148;E;333;0;0;11977.5;obligatory;;;
479;TSE;FRA;1.934027778;2.190972222;244;3;148;E;333;0;0;11977.5;obligatory;;;
480;FRA;IAD;2.319444444;2.690972222;245;1;148;E;333;0;0;11977.5;obligatory;;;
481;IAD;FRA;2.791666667;3.135416667;245;2;148;E;333;0;0;5589.5;obligatory;;;
482;FRA;TSE;0.479166667;0.708333333;246;1;149;E;333;0;0;11977.5;obligatory;;;
483;TSE;ALA;0.743055556;0.8125;246;2;149;E;333;0;0;11977.5;obligatory;;;
484;ALA;FRA;0.895833333;1.194444444;246;3;149;E;333;0;0;6388;obligatory;;;
485;FRA;IAD;1.326388889;1.697916667;247;1;149;E;333;0;0;11977.5;obligatory;;;
486;IAD;FRA;1.791666667;2.135416667;247;2;149;E;333;0;0;5589.5;obligatory;;;
487;FRA;GYD;2.479166667;2.666666667;248;1;149;E;333;0;0;11977.5;obligatory;;;
488;GYD;ASB;2.701388889;2.760416667;248;2;149;E;333;0;0;11977.5;obligatory;;;
489;ASB;GYD;2.850694444;2.916666667;248;3;149;E;333;0;0;11977.5;obligatory;;;
490;GYD;FRA;2.958333333;3.166666667;248;4;149;E;333;0;0;11977.5;obligatory;;;
491;FRA;DFW;3.347222222;3.802083333;249;1;149;E;333;0;0;8814.5;obligatory;;;
492;DFW;FRA;3.878472222;4.295138889;249;2;149;E;333;0;0;8802;obligatory;;;
493;FRA;ALA;4.479166667;4.743055556;250;1;149;E;333;0;0;11977.5;obligatory;;;
494;ALA;FRA;4.902777778;5.201388889;250;2;149;E;333;0;0;6388;obligatory;;;
495;FRA;SEA;5.326388889;5.760416667;251;1;149;E;333;0;0;8302.5;obligatory;;;
496;SEA;FRA;5.84375;6.267361111;251;2;149;E;333;0;0;10402.5;obligatory;;;
497;FRA;ALA;6.482638889;6.746527778;252;1;149;E;333;0;0;11977.5;obligatory;;;
498;ALA;TSE;6.826388889;6.899305556;252;2;149;E;333;0;0;11977.5;obligatory;;;
499;TSE;FRA;6.934027778;0.190972222;252;3;149;E;333;0;0;11977.5;obligatory;;;
500;FRA;SEA;0.326388889;0.760416667;253;1;149;E;333;0;0;8302.5;obligatory;;;
501;SEA;FRA;0.84375;1.267361111;253;2;149;E;333;0;0;10402.5;obligatory;;;
502;FRA;JED;1.440972222;1.673611111;254;1;149;E;333;0;0;11977.5;obligatory;;;
503;JED;FRA;1.958333333;2.201388889;254;2;149;E;333;0;0;11977.5;obligatory;;;
504;FRA;LOS;2.364583333;2.611111111;255;1;149;E;333;0;0;11977.5;obligatory;;;
505;LOS;SSG;2.642361111;2.704861111;255;2;149;E;333;0;0;11977.5;obligatory;;;
506;SSG;LOS;2.767361111;2.829861111;255;3;149;E;333;0;0;11977.5;obligatory;;;
507;LOS;FRA;2.878472222;3.135416667;255;4;149;E;333;0;0;11977.5;obligatory;;;
508;FRA;ALA;3.479166667;3.743055556;256;1;149;E;333;0;0;11977.5;obligatory;;;
509;ALA;TSE;3.826388889;3.899305556;256;2;149;E;333;0;0;11977.5;obligatory;;;
510;TSE;FRA;3.934027778;4.190972222;256;3;149;E;333;0;0;11977.5;obligatory;;;
511;FRA;IAD;4.326388889;4.697916667;257;1;149;E;333;0;0;11977.5;obligatory;;;
512;IAD;FRA;4.791666667;5.135416667;257;2;149;E;333;0;0;5589.5;obligatory;;;
513;FRA;LAD;6.822916667;0.170138889;258;1;150;E;343;0;0;10627.5;obligatory;;;
514;LAD;FRA;0.857638889;1.211805556;258;2;150;E;343;0;0;10627.5;obligatory;;;
515;FRA;AUH;1.368055556;1.628472222;259;1;150;E;343;0;0;11955;obligatory;;;
516;AUH;MCT;1.670138889;1.715277778;259;2;150;E;343;0;0;11955;obligatory;;;
517;MCT;AUH;1.770833333;1.8125;259;3;150;E;343;0;0;11955;obligatory;;;
518;AUH;FRA;1.871527778;2.15625;259;4;150;E;343;0;0;11955;obligatory;;;
519;FRA;GIG;2.34375;2.857638889;260;1;151;E;343;0;0;7083;obligatory;;;
520;GIG;FRA;3.010416667;3.513888889;260;2;151;E;343;0;0;8527.5;obligatory;;;
521;FRA;LAD;3.822916667;4.170138889;261;1;151;E;343;0;0;10627.5;obligatory;;;
522;LAD;FRA;4.857638889;5.211805556;261;2;151;E;343;0;0;10627.5;obligatory;;;
523;FRA;GIG;5.34375;5.857638889;262;1;151;E;343;0;0;7083;obligatory;;;
524;GIG;FRA;6.010416667;6.513888889;262;2;151;E;343;0;0;8527.5;obligatory;;;
525;FRA;ORD;6.642361111;0.034722222;263;1;151;E;343;0;0;11955;obligatory;;;
526;ORD;FRA;0.138888889;0.496527778;263;2;151;E;343;0;0;11955;obligatory;;;
527;FRA;KWI;0.618055556;0.840277778;264;1;151;E;343;0;0;11955;obligatory;;;
528;KWI;FRA;0.895833333;1.138888889;264;2;151;E;343;0;0;11955;obligatory;;;
529;FRA;GIG;1.34375;1.857638889;265;1;151;E;343;0;0;7083;obligatory;;;
530;GIG;FRA;2.010416667;2.513888889;265;2;151;E;343;0;0;8527.5;obligatory;;;
531;FRA;ORD;2.642361111;3.034722222;266;1;151;E;343;0;0;11955;obligatory;;;
532;ORD;FRA;3.138888889;3.496527778;266;2;151;E;343;0;0;11955;obligatory;;;
533;FRA;ORD;3.642361111;4.034722222;267;1;151;E;343;0;0;11955;obligatory;;;
534;ORD;FRA;4.138888889;4.496527778;267;2;151;E;343;0;0;11955;obligatory;;;
535;FRA;KWI;4.618055556;4.840277778;268;1;151;E;343;0;0;11955;obligatory;;;
536;KWI;FRA;4.895833333;5.138888889;268;2;151;E;343;0;0;11955;obligatory;;;
537;FRA;KRT;1.402777778;1.642361111;269;1;152;E;343;0;0;11752.5;obligatory;;;
538;KRT;ADD;1.684027778;1.756944444;269;2;152;E;343;0;0;11955;obligatory;;;
539;ADD;KRT;1.829861111;1.902777778;269;3;152;E;343;0;0;11955;obligatory;;;
540;KRT;FRA;1.954861111;2.208333333;269;4;152;E;343;0;0;11955;obligatory;;;
541;FRA;PVG;2.84375;3.302083333;270;1;152;E;343;0;0;10552.5;obligatory;;;
542;PVG;FRA;3.645833333;4.149305556;270;2;152;E;343;0;0;7533;obligatory;;;
543;FRA;GIG;4.34375;4.857638889;271;1;152;E;343;0;0;7083;obligatory;;;
544;GIG;FRA;5.010416667;5.513888889;271;2;152;E;343;0;0;8527.5;obligatory;;;
545;FRA;ORD;5.642361111;6.034722222;272;1;152;E;343;0;0;11955;obligatory;;;
546;ORD;FRA;6.138888889;6.496527778;272;2;152;E;343;0;0;11955;obligatory;;;
547;FRA;KWI;6.618055556;6.840277778;273;1;152;E;343;0;0;11955;obligatory;;;
548;KWI;FRA;6.895833333;0.138888889;273;2;152;E;343;0;0;11955;obligatory;;;
549;FRA;GIG;0.340277778;0.854166667;274;1;152;E;343;0;0;7083;obligatory;;;
550;GIG;FRA;1.010416667;1.513888889;274;2;152;E;343;0;0;8527.5;obligatory;;;
551;FRA;ORD;1.642361111;2.034722222;275;1;152;E;343;0;0;11955;obligatory;;;
552;ORD;FRA;2.138888889;2.496527778;275;2;152;E;343;0;0;11955;obligatory;;;
553;FRA;KWI;2.618055556;2.840277778;276;1;152;E;343;0;0;11955;obligatory;;;
554;KWI;FRA;2.895833333;3.138888889;276;2;152;E;343;0;0;11955;obligatory;;;
555;FRA;GIG;3.34375;3.857638889;277;1;152;E;343;0;0;7083;obligatory;;;
556;GIG;FRA;4.010416667;4.513888889;277;2;152;E;343;0;0;8527.5;obligatory;;;
557;FRA;ORD;4.642361111;5.034722222;278;1;152;E;343;0;0;11955;obligatory;;;
558;ORD;FRA;5.138888889;5.496527778;278;2;152;E;343;0;0;11955;obligatory;;;
559;FRA;KWI;5.618055556;5.840277778;279;1;152;E;343;0;0;11955;obligatory;;;
560;KWI;FRA;5.895833333;6.138888889;279;2;152;E;343;0;0;11955;obligatory;;;
561;FRA;PVG;5.84375;6.302083333;280;1;153;E;343;0;0;10552.5;obligatory;;;
562;PVG;FRA;6.645833333;0.149305556;280;2;153;E;343;0;0;7533;obligatory;;;
563;FRA;PVG;0.84375;1.302083333;281;1;153;E;343;0;0;10552.5;obligatory;;;
564;PVG;FRA;1.645833333;2.149305556;281;2;153;E;343;0;0;7533;obligatory;;;
565;FRA;KRT;2.402777778;2.642361111;282;1;153;E;343;0;0;11752.5;obligatory;;;
566;KRT;ADD;2.684027778;2.756944444;282;2;153;E;343;0;0;11955;obligatory;;;
567;ADD;KRT;2.829861111;2.902777778;282;3;153;E;343;0;0;11955;obligatory;;;
568;KRT;FRA;2.954861111;3.208333333;282;4;153;E;343;0;0;11955;obligatory;;;
569;FRA;KRT;3.402777778;3.642361111;283;1;153;E;343;0;0;11752.5;obligatory;;;
570;KRT;ADD;3.684027778;3.756944444;283;2;153;E;343;0;0;11955;obligatory;;;
571;ADD;KRT;3.829861111;3.902777778;283;3;153;E;343;0;0;11955;obligatory;;;
572;KRT;FRA;3.954861111;4.208333333;283;4;153;E;343;0;0;11955;obligatory;;;
573;FRA;PVG;4.84375;5.302083333;284;1;153;E;343;0;0;10552.5;obligatory;;;
574;PVG;FRA;5.645833333;6.149305556;284;2;153;E;343;0;0;7533;obligatory;;;
575;FRA;GIG;6.340277778;6.854166667;285;1;153;E;343;0;0;7083;obligatory;;;
576;GIG;FRA;0.010416667;0.513888889;285;2;153;E;343;0;0;8527.5;obligatory;;;
577;FRA;ORD;0.642361111;1.034722222;286;1;153;E;343;0;0;11955;obligatory;;;
578;ORD;FRA;1.138888889;1.496527778;286;2;153;E;343;0;0;11955;obligatory;;;
579;FRA;KWI;1.618055556;1.840277778;287;1;153;E;343;0;0;11955;obligatory;;;
580;KWI;FRA;1.895833333;2.138888889;287;2;153;E;343;0;0;11955;obligatory;;;
581;MUC;BOS;0.579861111;0.940972222;288;1;154;E;346;0;0;9136;obligatory;;;
582;BOS;MUC;1.017361111;1.322916667;288;2;154;E;346;0;0;3426;obligatory;;;
583;MUC;BOS;1.579861111;1.940972222;289;1;154;E;346;0;0;9136;obligatory;;;
584;BOS;MUC;2.017361111;2.322916667;289;2;154;E;346;0;0;3426;obligatory;;;
585;MUC;BOS;2.579861111;2.940972222;290;1;154;E;346;0;0;9136;obligatory;;;
586;BOS;MUC;3.017361111;3.322916667;290;2;154;E;346;0;0;3426;obligatory;;;
587;MUC;BOS;3.579861111;3.940972222;291;1;154;E;346;0;0;9136;obligatory;;;
588;BOS;MUC;4.017361111;4.322916667;291;2;154;E;346;0;0;3426;obligatory;;;
589;MUC;BOS;4.579861111;4.940972222;292;1;154;E;346;0;0;9136;obligatory;;;
590;BOS;MUC;5.017361111;5.322916667;292;2;154;E;346;0;0;3426;obligatory;;;
591;MUC;BOS;5.579861111;5.940972222;293;1;154;E;346;0;0;9136;obligatory;;;
592;BOS;MUC;6.017361111;6.322916667;293;2;154;E;346;0;0;3426;obligatory;;;
593;MUC;BOS;6.579861111;6.940972222;294;1;154;E;346;0;0;9136;obligatory;;;
594;FRA;YYZ;1.506944444;1.868055556;295;1;155;E;346;0;0;9136;obligatory;;;
595;YYZ;FRA;1.944444444;2.263888889;295;2;155;E;346;0;0;9136;obligatory;;;
596;FRA;YVR;2.465277778;2.888888889;296;1;155;E;346;0;0;7423;obligatory;;;
597;YVR;FRA;2.958333333;3.375;296;2;155;E;346;0;0;6281;obligatory;;;
598;FRA;DXB;3.527777778;3.798611111;297;1;155;E;346;0;0;9136;obligatory;;;
599;DXB;FRA;3.892361111;4.177083333;297;2;155;E;346;0;0;9136;obligatory;;;
600;FRA;RUH;4.513888889;4.739583333;298;1;155;E;346;0;0;9136;obligatory;;;
601;RUH;FRA;4.881944444;5.138888889;298;2;155;E;346;0;0;9136;obligatory;;;
